1	NC_000071.7	NW_001845110.1
1	NC_000071.7	NW_001845151.1
1	NC_000071.7	NW_001845596.1
1	NC_000071.7	NW_001845628.1
1	NC_000071.7	NW_001846137.1
1	NC_000071.7	NW_001846751.1
1	NC_000071.7	NW_001847081.1
1	NC_000071.7	NW_007931073.1
2	NC_000071.7	NW_007931083.1
1	NC_000071.7	NW_007931099.1
2	NC_000071.7	NW_007931109.1
20	NC_000071.7	NW_007931119.1
3	NC_000071.7	NW_007931121.1
6	NC_000072.7	NC_004353.4
1392	NC_000072.7	NC_004354.4
7	NC_000072.7	NC_024512.1
277	NC_000072.7	NT_033777.3
272	NC_000072.7	NT_033778.4
452	NC_000072.7	NT_033779.5
272	NC_000072.7	NT_037436.4
1	NC_000072.7	NW_001844851.1
1	NC_000072.7	NW_001844983.1
1	NC_000072.7	NW_001845001.1
1	NC_000072.7	NW_001845074.1
4	NC_000072.7	NW_001845151.1
1	NC_000072.7	NW_001845628.1
1	NC_000072.7	NW_001845988.1
3	NC_000072.7	NW_007931083.1
2	NC_000072.7	NW_007931087.1
1	NC_000072.7	NW_007931111.1
6	NC_000072.7	NW_007931119.1
3	NC_000073.7	NC_004353.4
1563	NC_000073.7	NC_004354.4
513	NC_000073.7	NT_033777.3
498	NC_000073.7	NT_033778.4
429	NC_000073.7	NT_033779.5
338	NC_000073.7	NT_037436.4
2	NC_000073.7	NW_001845151.1
1	NC_000073.7	NW_001845156.1
1	NC_000073.7	NW_001845185.1
1	NC_000073.7	NW_001845264.1
1	NC_000073.7	NW_001846137.1
1	NC_000073.7	NW_001846253.1
2	NC_000073.7	NW_007931083.1
1	NC_000073.7	NW_007931089.1
1	NC_000073.7	NW_007931090.1
1	NC_000073.7	NW_007931093.1
1	NC_000073.7	NW_007931108.1
14	NC_000073.7	NW_007931119.1
7	NC_000074.7	NC_004353.4
1407	NC_000074.7	NC_004354.4
2	NC_000074.7	NC_024512.1
537	NC_000074.7	NT_033777.3
456	NC_000074.7	NT_033778.4
438	NC_000074.7	NT_033779.5
342	NC_000074.7	NT_037436.4
1	NC_000074.7	NW_001845056.1
2	NC_000074.7	NW_001845151.1
1	NC_000074.7	NW_001845204.1
1	NC_000074.7	NW_001845229.1
1	NC_000074.7	NW_001845485.1
1	NC_000074.7	NW_001847127.1
1	NC_000074.7	NW_007931083.1
4	NC_000074.7	NW_007931119.1
1	NC_000075.7	NC_004353.4
1481	NC_000075.7	NC_004354.4
7	NC_000075.7	NC_024512.1
606	NC_000075.7	NT_033777.3
402	NC_000075.7	NT_033778.4
441	NC_000075.7	NT_033779.5
316	NC_000075.7	NT_037436.4
1	NC_000075.7	NW_001845014.1
1	NC_000075.7	NW_001845151.1
1	NC_000075.7	NW_001845265.1
1	NC_000075.7	NW_001845900.1
1	NC_000075.7	NW_001846308.1
2	NC_000075.7	NW_007931083.1
1	NC_000075.7	NW_007931103.1
12	NC_000075.7	NW_007931119.1
3	NC_000076.7	NC_004353.4
1625	NC_000076.7	NC_004354.4
1	NC_000076.7	NC_024512.1
654	NC_000076.7	NT_033777.3
574	NC_000076.7	NT_033778.4
474	NC_000076.7	NT_033779.5
354	NC_000076.7	NT_037436.4
2	NC_000076.7	NW_001845024.1
1	NC_000076.7	NW_001845151.1
1	NC_000076.7	NW_001845479.1
1	NC_000076.7	NW_001845630.1
2	NC_000076.7	NW_007931083.1
14	NC_000076.7	NW_007931119.1
1	NC_000077.7	NC_004353.4
1400	NC_000077.7	NC_004354.4
1	NC_000077.7	NC_024512.1
400	NC_000077.7	NT_033777.3
221	NC_000077.7	NT_033778.4
366	NC_000077.7	NT_033779.5
199	NC_000077.7	NT_037436.4
1	NC_000077.7	NW_001845014.1
1	NC_000077.7	NW_001845151.1
1	NC_000077.7	NW_001845242.1
1	NC_000077.7	NW_001845246.1
16	NC_000077.7	NW_001845557.1
1	NC_000077.7	NW_007931083.1
1	NC_000077.7	NW_007931087.1
1	NC_000077.7	NW_007931103.1
4	NC_000077.7	NW_007931119.1
5	NC_000078.7	NC_004353.4
1066	NC_000078.7	NC_004354.4
2	NC_000078.7	NC_024512.1
308	NC_000078.7	NT_033777.3
241	NC_000078.7	NT_033778.4
388	NC_000078.7	NT_033779.5
237	NC_000078.7	NT_037436.4
2	NC_000078.7	NW_001845151.1
1	NC_000078.7	NW_007931080.1
2	NC_000078.7	NW_007931083.1
1	NC_000078.7	NW_007931109.1
10	NC_000078.7	NW_007931119.1
7	NC_000079.7	NC_004353.4
955	NC_000079.7	NC_004354.4
178	NC_000079.7	NT_033777.3
166	NC_000079.7	NT_033778.4
353	NC_000079.7	NT_033779.5
225	NC_000079.7	NT_037436.4
1	NC_000079.7	NW_001844996.1
2	NC_000079.7	NW_001845151.1
1	NC_000079.7	NW_007931083.1
1	NC_000079.7	NW_007931111.1
14	NC_000079.7	NW_007931119.1
7	NC_000080.7	NC_004353.4
1260	NC_000080.7	NC_004354.4
7	NC_000080.7	NC_024512.1
289	NC_000080.7	NT_033777.3
231	NC_000080.7	NT_033778.4
397	NC_000080.7	NT_033779.5
225	NC_000080.7	NT_037436.4
1	NC_000080.7	NW_001844937.1
1	NC_000080.7	NW_001845032.1
1	NC_000080.7	NW_001845079.1
1	NC_000080.7	NW_001845456.1
1	NC_000080.7	NW_001845470.1
1	NC_000080.7	NW_001845520.1
1	NC_000080.7	NW_001845545.1
1	NC_000080.7	NW_001846296.1
1	NC_000080.7	NW_001846798.1
1	NC_000080.7	NW_001846826.1
1	NC_000080.7	NW_001846912.1
1	NC_000080.7	NW_007931087.1
1	NC_000080.7	NW_007931099.1
1	NC_000080.7	NW_007931116.1
16	NC_000080.7	NW_007931119.1
3	NC_000081.7	NC_004353.4
1290	NC_000081.7	NC_004354.4
334	NC_000081.7	NT_033777.3
354	NC_000081.7	NT_033778.4
369	NC_000081.7	NT_033779.5
275	NC_000081.7	NT_037436.4
1	NC_000081.7	NW_001845151.1
1	NC_000081.7	NW_007931087.1
8	NC_000081.7	NW_007931119.1
10	NC_000082.7	NC_004353.4
882	NC_000082.7	NC_004354.4
1	NC_000082.7	NC_024512.1
263	NC_000082.7	NT_033777.3
266	NC_000082.7	NT_033778.4
274	NC_000082.7	NT_033779.5
191	NC_000082.7	NT_037436.4
2	NC_000082.7	NW_001845151.1
1	NC_000082.7	NW_001846245.1
1	NC_000082.7	NW_001846315.1
1	NC_000082.7	NW_001846827.1
6	NC_000082.7	NW_007931119.1
4	NC_000083.7	NC_004353.4
823	NC_000083.7	NC_004354.4
1	NC_000083.7	NC_024512.1
256	NC_000083.7	NT_033777.3
216	NC_000083.7	NT_033778.4
272	NC_000083.7	NT_033779.5
168	NC_000083.7	NT_037436.4
1	NC_000083.7	NW_001844937.1
1	NC_000083.7	NW_001845051.1
1	NC_000083.7	NW_001845088.1
1	NC_000083.7	NW_001845095.1
1	NC_000083.7	NW_001845151.1
1	NC_000083.7	NW_001845232.1
1	NC_000083.7	NW_001845386.1
1	NC_000083.7	NW_001845576.1
1	NC_000083.7	NW_001845734.1
1	NC_000083.7	NW_001845738.1
2	NC_000083.7	NW_001846040.1
1	NC_000083.7	NW_001846458.1
2	NC_000083.7	NW_001846675.1
1	NC_000083.7	NW_001846820.1
2	NC_000083.7	NW_007931076.1
1	NC_000083.7	NW_007931082.1
4	NC_000083.7	NW_007931083.1
2	NC_000083.7	NW_007931103.1
2	NC_000083.7	NW_007931109.1
12	NC_000083.7	NW_007931119.1
2	NC_000084.7	NC_004353.4
1070	NC_000084.7	NC_004354.4
1	NC_000084.7	NC_024512.1
290	NC_000084.7	NT_033777.3
213	NC_000084.7	NT_033778.4
406	NC_000084.7	NT_033779.5
206	NC_000084.7	NT_037436.4
1	NC_000084.7	NW_001845151.1
1	NC_000084.7	NW_001845226.1
1	NC_000084.7	NW_001845265.1
1	NC_000084.7	NW_001845288.1
1	NC_000084.7	NW_001845455.1
1	NC_000084.7	NW_001845757.1
1	NC_000084.7	NW_001845972.1
1	NC_000084.7	NW_001846141.1
1	NC_000084.7	NW_001846224.1
1	NC_000084.7	NW_001846301.1
1	NC_000084.7	NW_001846400.1
1	NC_000084.7	NW_001847081.1
1	NC_000084.7	NW_001847188.1
1	NC_000084.7	NW_007931082.1
20	NC_000084.7	NW_007931119.1
2	NC_000084.7	NW_007931121.1
3	NC_000085.7	NC_004353.4
725	NC_000085.7	NC_004354.4
1	NC_000085.7	NC_024512.1
156	NC_000085.7	NT_033777.3
174	NC_000085.7	NT_033778.4
253	NC_000085.7	NT_033779.5
139	NC_000085.7	NT_037436.4
2	NC_000085.7	NW_007931083.1
14	NC_000085.7	NW_007931119.1
5	NC_000086.8	NC_004353.4
1363	NC_000086.8	NC_004354.4
6	NC_000086.8	NC_024512.1
408	NC_000086.8	NT_033777.3
342	NC_000086.8	NT_033778.4
350	NC_000086.8	NT_033779.5
183	NC_000086.8	NT_037436.4
1	NC_000086.8	NW_001844936.1
1	NC_000086.8	NW_001845288.1
1	NC_000086.8	NW_001845444.1
1	NC_000086.8	NW_001845479.1
1	NC_000086.8	NW_001846141.1
1	NC_000086.8	NW_001846400.1
1	NC_000086.8	NW_007931083.1
1	NC_000086.8	NW_007931087.1
16	NC_000086.8	NW_007931119.1
4	NC_000086.8	NW_007931121.1
299	NC_000087.8	NC_004354.4
639	NC_000087.8	NT_033777.3
29	NC_000087.8	NT_033778.4
11	NC_000087.8	NT_033779.5
30	NC_000087.8	NT_037436.4
2	NC_000087.8	NW_007931119.1
6	NT_162750.1	NT_033778.4
1	NT_166281.1	NT_033777.3
2	NT_166307.1	NC_004354.4
1	NT_166338.1	NC_004354.4
1	NT_166338.1	NT_037436.4
1	NT_166438.1	NC_004354.4
2	NT_187056.1	NC_004354.4
2	NT_187057.1	NC_004354.4
19	NT_187058.1	NC_004354.4
58	NT_187059.1	NC_004354.4
1	NT_187059.1	NT_033777.3
1	NT_187060.1	NC_004354.4
3	NT_187060.1	NT_033777.3
6	NT_187061.1	NC_004354.4
2	NT_187061.1	NT_033777.3
